country,value,region,CODE,shuoming,title
El Salvador,0.705,2017年性别差异指数,SLV,总结：这个图显示的是2017年的性别差异指数，指数越接近1就表示差异越小，越接近0则差异越大，深色区则是男女差异较大的区域。由图可以看到，男女差异较大的区域主要集中在中亚和非洲地区。而也门的值最低为0.516是男女差异最大的国家，冰岛则以0.878的数值成为男女差异最小的国家。从整体来看15年到18年的性格差异指数变化较小，世界的平均水平维持在0.695左右。,2017年的性别差异指数（平均值为0.697）
Ukraine,0.705,2017年性别差异指数,UKR,总结：这个图显示的是2017年的性别差异指数，指数越接近1就表示差异越小，越接近0则差异越大，深色区则是男女差异较大的区域。由图可以看到，男女差异较大的区域主要集中在中亚和非洲地区。而也门的值最低为0.516是男女差异最大的国家，冰岛则以0.878的数值成为男女差异最小的国家。从整体来看15年到18年的性格差异指数变化较小，世界的平均水平维持在0.695左右。,2017年的性别差异指数（平均值为0.697）
Chile,0.704,2017年性别差异指数,CHL,总结：这个图显示的是2017年的性别差异指数，指数越接近1就表示差异越小，越接近0则差异越大，深色区则是男女差异较大的区域。由图可以看到，男女差异较大的区域主要集中在中亚和非洲地区。而也门的值最低为0.516是男女差异最大的国家，冰岛则以0.878的数值成为男女差异最小的国家。从整体来看15年到18年的性格差异指数变化较小，世界的平均水平维持在0.695左右。,2017年的性别差异指数（平均值为0.697）
Lao PdR,0.703,2017年性别差异指数,LAO,总结：这个图显示的是2017年的性别差异指数，指数越接近1就表示差异越小，越接近0则差异越大，深色区则是男女差异较大的区域。由图可以看到，男女差异较大的区域主要集中在中亚和非洲地区。而也门的值最低为0.516是男女差异最大的国家，冰岛则以0.878的数值成为男女差异最小的国家。从整体来看15年到18年的性格差异指数变化较小，世界的平均水平维持在0.695左右。,2017年的性别差异指数（平均值为0.697）
"Macedonia, fYR",0.702,2017年性别差异指数,MKD,总结：这个图显示的是2017年的性别差异指数，指数越接近1就表示差异越小，越接近0则差异越大，深色区则是男女差异较大的区域。由图可以看到，男女差异较大的区域主要集中在中亚和非洲地区。而也门的值最低为0.516是男女差异最大的国家，冰岛则以0.878的数值成为男女差异最小的国家。从整体来看15年到18年的性格差异指数变化较小，世界的平均水平维持在0.695左右。,2017年的性别差异指数（平均值为0.697）
Singapore,0.702,2017年性别差异指数,SGP,总结：这个图显示的是2017年的性别差异指数，指数越接近1就表示差异越小，越接近0则差异越大，深色区则是男女差异较大的区域。由图可以看到，男女差异较大的区域主要集中在中亚和非洲地区。而也门的值最低为0.516是男女差异最大的国家，冰岛则以0.878的数值成为男女差异最小的国家。从整体来看15年到18年的性格差异指数变化较小，世界的平均水平维持在0.695左右。,2017年的性别差异指数（平均值为0.697）
Bosnia and herzegovina,0.702,2017年性别差异指数,BIH,总结：这个图显示的是2017年的性别差异指数，指数越接近1就表示差异越小，越接近0则差异越大，深色区则是男女差异较大的区域。由图可以看到，男女差异较大的区域主要集中在中亚和非洲地区。而也门的值最低为0.516是男女差异最大的国家，冰岛则以0.878的数值成为男女差异最小的国家。从整体来看15年到18年的性格差异指数变化较小，世界的平均水平维持在0.695左右。,2017年的性别差异指数（平均值为0.697）
Tanzania,0.7,2017年性别差异指数,TZA,总结：这个图显示的是2017年的性别差异指数，指数越接近1就表示差异越小，越接近0则差异越大，深色区则是男女差异较大的区域。由图可以看到，男女差异较大的区域主要集中在中亚和非洲地区。而也门的值最低为0.516是男女差异最大的国家，冰岛则以0.878的数值成为男女差异最小的国家。从整体来看15年到18年的性格差异指数变化较小，世界的平均水平维持在0.695左右。,2017年的性别差异指数（平均值为0.697）
Vietnam,0.698,2017年性别差异指数,VNM,总结：这个图显示的是2017年的性别差异指数，指数越接近1就表示差异越小，越接近0则差异越大，深色区则是男女差异较大的区域。由图可以看到，男女差异较大的区域主要集中在中亚和非洲地区。而也门的值最低为0.516是男女差异最大的国家，冰岛则以0.878的数值成为男女差异最小的国家。从整体来看15年到18年的性格差异指数变化较小，世界的平均水平维持在0.695左右。,2017年的性别差异指数（平均值为0.697）
Dominican,0.697,2017年性别差异指数,DOM,总结：这个图显示的是2017年的性别差异指数，指数越接近1就表示差异越小，越接近0则差异越大，深色区则是男女差异较大的区域。由图可以看到，男女差异较大的区域主要集中在中亚和非洲地区。而也门的值最低为0.516是男女差异最大的国家，冰岛则以0.878的数值成为男女差异最小的国家。从整体来看15年到18年的性格差异指数变化较小，世界的平均水平维持在0.695左右。,2017年的性别差异指数（平均值为0.697）
Russian federation,0.696,2017年性别差异指数,RUS,总结：这个图显示的是2017年的性别差异指数，指数越接近1就表示差异越小，越接近0则差异越大，深色区则是男女差异较大的区域。由图可以看到，男女差异较大的区域主要集中在中亚和非洲地区。而也门的值最低为0.516是男女差异最大的国家，冰岛则以0.878的数值成为男女差异最小的国家。从整体来看15年到18年的性格差异指数变化较小，世界的平均水平维持在0.695左右。,2017年的性别差异指数（平均值为0.697）
Ghana,0.695,2017年性别差异指数,GHA,总结：这个图显示的是2017年的性别差异指数，指数越接近1就表示差异越小，越接近0则差异越大，深色区则是男女差异较大的区域。由图可以看到，男女差异较大的区域主要集中在中亚和非洲地区。而也门的值最低为0.516是男女差异最大的国家，冰岛则以0.878的数值成为男女差异最小的国家。从整体来看15年到18年的性格差异指数变化较小，世界的平均水平维持在0.695左右。,2017年的性别差异指数（平均值为0.697）
Lesotho,0.695,2017年性别差异指数,LSO,总结：这个图显示的是2017年的性别差异指数，指数越接近1就表示差异越小，越接近0则差异越大，深色区则是男女差异较大的区域。由图可以看到，男女差异较大的区域主要集中在中亚和非洲地区。而也门的值最低为0.516是男女差异最大的国家，冰岛则以0.878的数值成为男女差异最小的国家。从整体来看15年到18年的性格差异指数变化较小，世界的平均水平维持在0.695左右。,2017年的性别差异指数（平均值为0.697）
Slovak Republic,0.694,2017年性别差异指数,SVK,总结：这个图显示的是2017年的性别差异指数，指数越接近1就表示差异越小，越接近0则差异越大，深色区则是男女差异较大的区域。由图可以看到，男女差异较大的区域主要集中在中亚和非洲地区。而也门的值最低为0.516是男女差异最大的国家，冰岛则以0.878的数值成为男女差异最小的国家。从整体来看15年到18年的性格差异指数变化较小，世界的平均水平维持在0.695左右。,2017年的性别差异指数（平均值为0.697）
